val,node,T0,T1,T2,T3,T4,T5
1097,TcpNode2,1617741286198,1617741286198,1617741286202,1617741286205,1617741286207,1617741286207
1098,TcpNode0,1617741286208,1617741286208,1617741286212,1617741286214,1617741286215,1617741286218
1099,TcpNode0,1617741286225,1617741286225,1617741286229,1617741286230,1617741286232,1617741286232
1100,TcpNode2,1617741286235,1617741286235,1617741286238,1617741286240,1617741286241,1617741286242
1101,TcpNode0,1617741286250,1617741286250,1617741286253,1617741286256,1617741286259,1617741286259
1102,TcpNode2,1617741286260,1617741286260,1617741286263,1617741286265,1617741286266,1617741286267
1103,TcpNode0,1617741286275,1617741286276,1617741286279,1617741286281,1617741286282,1617741286283
1104,TcpNode2,1617741286285,1617741286285,1617741286289,1617741286294,1617741286296,1617741286296
1105,TcpNode0,1617741286295,1617741286295,1617741286300,1617741286302,1617741286303,1617741286304
1106,TcpNode0,1617741286312,1617741286312,1617741286316,1617741286317,1617741286319,1617741286319
1107,TcpNode2,1617741286322,1617741286322,1617741286326,1617741286330,1617741286333,1617741286333
1108,TcpNode0,1617741286332,1617741286332,1617741286336,1617741286338,1617741286339,1617741286340
1109,TcpNode0,1617741286348,1617741286348,1617741286350,1617741286352,1617741286354,1617741286355
1110,TcpNode2,1617741286358,1617741286358,1617741286362,1617741286363,1617741286367,1617741286367
1111,TcpNode0,1617741286368,1617741286368,1617741286372,1617741286374,1617741286376,1617741286377
1112,TcpNode2,1617741286378,1617741286378,1617741286381,1617741286382,1617741286384,1617741286384
1113,TcpNode0,1617741286392,1617741286392,1617741286396,1617741286401,1617741286402,1617741286403
1114,TcpNode2,1617741286402,1617741286402,1617741286405,1617741286407,1617741286408,1617741286409
1115,TcpNode0,1617741286417,1617741286417,1617741286421,1617741286423,1617741286424,1617741286424
1116,TcpNode2,1617741286427,1617741286427,1617741286430,1617741286431,1617741286433,1617741286433
1117,TcpNode0,1617741286442,1617741286442,1617741286445,1617741286447,1617741286449,1617741286449
1118,TcpNode2,1617741286452,1617741286452,1617741286455,1617741286464,1617741286466,1617741286466
1119,TcpNode0,1617741286462,1617741286462,1617741286465,1617741286468,1617741286469,1617741286469
1120,TcpNode0,1617741286472,1617741286472,1617741286475,1617741286477,1617741286479,1617741286479
1121,TcpNode0,1617741286492,1617741286492,1617741286495,1617741286499,1617741286501,1617741286501
1122,TcpNode2,1617741286502,1617741286502,1617741286505,1617741286511,1617741286513,1617741286513
1123,TcpNode0,1617741286512,1617741286512,1617741286517,1617741286519,1617741286523,1617741286523
1124,TcpNode2,1617741286523,1617741286523,1617741286527,1617741286529,1617741286531,1617741286531
1125,TcpNode0,1617741286540,1617741286540,1617741286543,1617741286545,1617741286547,1617741286547
1126,TcpNode2,1617741286550,1617741286550,1617741286554,1617741286555,1617741286559,1617741286559
1127,TcpNode0,1617741286560,1617741286560,1617741286564,1617741286566,1617741286570,1617741286570
1128,TcpNode2,1617741286570,1617741286570,1617741286574,1617741286575,1617741286584,1617741286584
1129,TcpNode0,1617741286584,1617741286584,1617741286588,1617741286591,1617741286594,1617741286594
1130,TcpNode2,1617741286594,1617741286594,1617741286598,1617741286599,1617741286601,1617741286601
1131,TcpNode0,1617741286610,1617741286610,1617741286614,1617741286617,1617741286619,1617741286619
1132,TcpNode2,1617741286620,1617741286620,1617741286623,1617741286631,1617741286634,1617741286634
1133,TcpNode0,1617741286630,1617741286630,1617741286633,1617741286637,1617741286639,1617741286640
1134,TcpNode2,1617741286640,1617741286640,1617741286643,1617741286656,1617741286658,1617741286658
1135,TcpNode0,1617741286650,1617741286650,1617741286653,1617741286655,1617741286658,1617741286659
1136,TcpNode0,1617741286660,1617741286660,1617741286664,1617741286669,1617741286673,1617741286673
1137,TcpNode2,1617741286673,1617741286673,1617741286677,1617741286679,1617741286680,1617741286681
1138,TcpNode0,1617741286688,1617741286688,1617741286692,1617741286694,1617741286696,1617741286696
1139,TcpNode0,1617741286698,1617741286698,1617741286705,1617741286713,1617741286714,1617741286714
1140,TcpNode2,1617741286708,1617741286708,1617741286711,1617741286717,1617741286719,1617741286719
1141,TcpNode0,1617741286718,1617741286718,1617741286721,1617741286723,1617741286725,1617741286725
1142,TcpNode0,1617741286737,1617741286737,1617741286740,1617741286743,1617741286745,1617741286745
1143,TcpNode2,1617741286747,1617741286747,1617741286750,1617741286754,1617741286755,1617741286756
1144,TcpNode0,1617741286757,1617741286757,1617741286760,1617741286762,1617741286764,1617741286764
1145,TcpNode0,1617741286771,1617741286771,1617741286775,1617741286777,1617741286779,1617741286779
1146,TcpNode2,1617741286781,1617741286781,1617741286784,1617741286786,1617741286787,1617741286787
1147,TcpNode0,1617741286795,1617741286795,1617741286798,1617741286802,1617741286803,1617741286803
1148,TcpNode2,1617741286805,1617741286805,1617741286809,1617741286812,1617741286815,1617741286815
1149,TcpNode0,1617741286815,1617741286815,1617741286821,1617741286824,1617741286827,1617741286828
1150,TcpNode2,1617741286828,1617741286828,1617741286832,1617741286833,1617741286837,1617741286838
1151,TcpNode0,1617741286838,1617741286838,1617741286842,1617741286846,1617741286848,1617741286849
1152,TcpNode2,1617741286849,1617741286849,1617741286853,1617741286854,1617741286856,1617741286856
1153,TcpNode0,1617741286864,1617741286864,1617741286867,1617741286870,1617741286872,1617741286872
1154,TcpNode2,1617741286874,1617741286874,1617741286878,1617741286879,1617741286882,1617741286883
1155,TcpNode0,1617741286884,1617741286884,1617741286887,1617741286890,1617741286892,1617741286893
1156,TcpNode2,1617741286894,1617741286894,1617741286897,1617741286909,1617741286911,1617741286911
1157,TcpNode0,1617741286904,1617741286904,1617741286907,1617741286910,1617741286913,1617741286913
1158,TcpNode0,1617741286914,1617741286914,1617741286917,1617741286920,1617741286922,1617741286922
1159,TcpNode0,1617741286934,1617741286934,1617741286938,1617741286943,1617741286945,1617741286945
1160,TcpNode2,1617741286944,1617741286944,1617741286947,1617741286949,1617741286950,1617741286951
1161,TcpNode0,1617741286959,1617741286959,1617741286962,1617741286966,1617741286968,1617741286968
1162,TcpNode2,1617741286969,1617741286969,1617741286972,1617741286973,1617741286975,1617741286976
1163,TcpNode0,1617741286985,1617741286985,1617741286989,1617741286991,1617741286993,1617741286993
1164,TcpNode2,1617741286995,1617741286995,1617741286998,1617741287005,1617741287008,1617741287009
1165,TcpNode0,1617741287005,1617741287005,1617741287008,1617741287010,1617741287012,1617741287012
1166,TcpNode0,1617741287015,1617741287015,1617741287019,1617741287021,1617741287023,1617741287024
1167,TcpNode0,1617741287033,1617741287034,1617741287037,1617741287041,1617741287042,1617741287043
1168,TcpNode2,1617741287043,1617741287043,1617741287046,1617741287047,1617741287049,1617741287049
1169,TcpNode0,1617741287059,1617741287059,1617741287062,1617741287065,1617741287066,1617741287067
1170,TcpNode2,1617741287069,1617741287069,1617741287072,1617741287074,1617741287076,1617741287076
1171,TcpNode0,1617741287084,1617741287084,1617741287087,1617741287089,1617741287091,1617741287091
1172,TcpNode2,1617741287094,1617741287094,1617741287100,1617741287102,1617741287104,1617741287105
1173,TcpNode0,1617741287114,1617741287114,1617741287117,1617741287122,1617741287124,1617741287124
1174,TcpNode2,1617741287124,1617741287124,1617741287127,1617741287129,1617741287131,1617741287131
1175,TcpNode0,1617741287142,1617741287142,1617741287145,1617741287148,1617741287150,1617741287150
1176,TcpNode2,1617741287151,1617741287151,1617741287158,1617741287159,1617741287161,1617741287162
1177,TcpNode0,1617741287170,1617741287170,1617741287173,1617741287177,1617741287179,1617741287179
1178,TcpNode2,1617741287180,1617741287180,1617741287184,1617741287185,1617741287187,1617741287187
1179,TcpNode0,1617741287197,1617741287197,1617741287200,1617741287202,1617741287204,1617741287204
1180,TcpNode2,1617741287207,1617741287207,1617741287210,1617741287216,1617741287217,1617741287218
1181,TcpNode0,1617741287217,1617741287217,1617741287221,1617741287226,1617741287227,1617741287228
1182,TcpNode2,1617741287227,1617741287227,1617741287230,1617741287232,1617741287233,1617741287234
1183,TcpNode0,1617741287242,1617741287242,1617741287246,1617741287248,1617741287249,1617741287250
1185,TcpNode0,1617741287262,1617741287262,1617741287265,1617741287268,1617741287271,1617741287271
1184,TcpNode2,1617741287252,1617741287252,1617741287255,1617741287269,1617741287271,1617741287272
1186,TcpNode0,1617741287272,1617741287272,1617741287275,1617741287283,1617741287286,1617741287286
1187,TcpNode2,1617741287287,1617741287287,1617741287292,1617741287293,1617741287295,1617741287295
1188,TcpNode0,1617741287304,1617741287304,1617741287308,1617741287310,1617741287311,1617741287312
1189,TcpNode2,1617741287314,1617741287314,1617741287318,1617741287322,1617741287323,1617741287324
1190,TcpNode0,1617741287331,1617741287331,1617741287336,1617741287337,1617741287339,1617741287339
1191,TcpNode2,1617741287341,1617741287341,1617741287345,1617741287347,1617741287350,1617741287350
1192,TcpNode0,1617741287351,1617741287351,1617741287356,1617741287362,1617741287364,1617741287364
1193,TcpNode2,1617741287361,1617741287361,1617741287366,1617741287376,1617741287379,1617741287379
1194,TcpNode0,1617741287372,1617741287372,1617741287376,1617741287377,1617741287379,1617741287380
1195,TcpNode0,1617741287382,1617741287382,1617741287384,1617741287390,1617741287391,1617741287392
1196,TcpNode0,1617741287404,1617741287404,1617741287407,1617741287409,1617741287411,1617741287411
1197,TcpNode2,1617741287414,1617741287414,1617741287417,1617741287419,1617741287421,1617741287421
1198,TcpNode0,1617741287430,1617741287430,1617741287434,1617741287441,1617741287444,1617741287444
1199,TcpNode2,1617741287440,1617741287440,1617741287444,1617741287445,1617741287447,1617741287447
1200,TcpNode0,1617741287456,1617741287456,1617741287460,1617741287462,1617741287463,1617741287463
1201,TcpNode2,1617741287466,1617741287466,1617741287470,1617741287471,1617741287472,1617741287473
1202,TcpNode0,1617741287480,1617741287480,1617741287484,1617741287488,1617741287489,1617741287490
1203,TcpNode2,1617741287490,1617741287490,1617741287493,1617741287495,1617741287496,1617741287496
1204,TcpNode0,1617741287506,1617741287506,1617741287509,1617741287512,1617741287514,1617741287514
1205,TcpNode2,1617741287516,1617741287516,1617741287520,1617741287522,1617741287526,1617741287526
1206,TcpNode0,1617741287526,1617741287526,1617741287530,1617741287536,1617741287537,1617741287538
1208,TcpNode0,1617741287547,1617741287547,1617741287550,1617741287556,1617741287557,1617741287558
1209,TcpNode0,1617741287557,1617741287557,1617741287561,1617741287563,1617741287566,1617741287567
1207,TcpNode2,1617741287537,1617741287537,1617741287541,1617741287569,1617741287571,1617741287571
1210,TcpNode0,1617741287567,1617741287567,1617741287572,1617741287574,1617741287577,1617741287577
1211,TcpNode0,1617741287589,1617741287589,1617741287593,1617741287598,1617741287600,1617741287600
1213,TcpNode0,1617741287609,1617741287609,1617741287612,1617741287614,1617741287616,1617741287616
1212,TcpNode2,1617741287599,1617741287599,1617741287603,1617741287617,1617741287619,1617741287620
1214,TcpNode0,1617741287619,1617741287619,1617741287622,1617741287625,1617741287627,1617741287627
1215,TcpNode0,1617741287638,1617741287638,1617741287641,1617741287645,1617741287647,1617741287647
1216,TcpNode2,1617741287648,1617741287648,1617741287651,1617741287653,1617741287655,1617741287655
1217,TcpNode0,1617741287663,1617741287663,1617741287666,1617741287668,1617741287670,1617741287670
1218,TcpNode2,1617741287673,1617741287673,1617741287676,1617741287677,1617741287679,1617741287680
1219,TcpNode0,1617741287687,1617741287687,1617741287690,1617741287692,1617741287693,1617741287694
1220,TcpNode2,1617741287697,1617741287697,1617741287705,1617741287706,1617741287707,1617741287708
1221,TcpNode0,1617741287717,1617741287717,1617741287720,1617741287724,1617741287726,1617741287726
1222,TcpNode2,1617741287727,1617741287727,1617741287730,1617741287731,1617741287733,1617741287733
1223,TcpNode0,1617741287741,1617741287741,1617741287745,1617741287751,1617741287754,1617741287755
1224,TcpNode2,1617741287751,1617741287751,1617741287754,1617741287760,1617741287762,1617741287762
1225,TcpNode0,1617741287761,1617741287761,1617741287765,1617741287767,1617741287771,1617741287771
1226,TcpNode2,1617741287771,1617741287771,1617741287776,1617741287777,1617741287779,1617741287779
1227,TcpNode0,1617741287787,1617741287787,1617741287791,1617741287794,1617741287795,1617741287796
1228,TcpNode2,1617741287797,1617741287797,1617741287801,1617741287803,1617741287804,1617741287805
1229,TcpNode0,1617741287813,1617741287813,1617741287816,1617741287819,1617741287821,1617741287821
1230,TcpNode2,1617741287823,1617741287823,1617741287826,1617741287827,1617741287829,1617741287830
1231,TcpNode0,1617741287840,1617741287840,1617741287844,1617741287848,1617741287850,1617741287850
1232,TcpNode2,1617741287850,1617741287850,1617741287854,1617741287855,1617741287857,1617741287857
1233,TcpNode0,1617741287865,1617741287865,1617741287868,1617741287871,1617741287873,1617741287873
1234,TcpNode2,1617741287875,1617741287875,1617741287881,1617741287890,1617741287892,1617741287893
1235,TcpNode0,1617741287887,1617741287887,1617741287892,1617741287896,1617741287898,1617741287898
1236,TcpNode0,1617741287897,1617741287897,1617741287901,1617741287904,1617741287905,1617741287906
1237,TcpNode0,1617741287917,1617741287917,1617741287921,1617741287924,1617741287925,1617741287926
1238,TcpNode2,1617741287927,1617741287927,1617741287931,1617741287932,1617741287934,1617741287934
1239,TcpNode0,1617741287942,1617741287942,1617741287946,1617741287951,1617741287952,1617741287953
1240,TcpNode2,1617741287952,1617741287952,1617741287956,1617741287957,1617741287959,1617741287959
1241,TcpNode0,1617741287968,1617741287968,1617741287972,1617741287975,1617741287977,1617741287977
1242,TcpNode2,1617741287978,1617741287978,1617741287981,1617741287985,1617741287988,1617741287988
1243,TcpNode0,1617741287988,1617741287988,1617741287993,1617741287996,1617741287998,1617741287998
1244,TcpNode2,1617741287998,1617741287998,1617741288002,1617741288011,1617741288014,1617741288014
1245,TcpNode0,1617741288008,1617741288008,1617741288012,1617741288016,1617741288018,1617741288019
1246,TcpNode0,1617741288018,1617741288018,1617741288021,1617741288025,1617741288026,1617741288026
1247,TcpNode0,1617741288038,1617741288038,1617741288043,1617741288047,1617741288049,1617741288049
1248,TcpNode2,1617741288048,1617741288048,1617741288052,1617741288068,1617741288072,1617741288072
1249,TcpNode0,1617741288058,1617741288058,1617741288062,1617741288068,1617741288072,1617741288074
1250,TcpNode0,1617741288068,1617741288068,1617741288072,1617741288074,1617741288075,1617741288076
