T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617110372322;1617110430766;1617110430779;1617110430780;2848;34;14;node1:0;node3
1617110372323;1617110430780;1617110430793;1617110430795;2849;34;16;node1:0;node3
1617110372326;1617110430795;1617110430808;1617110430809;2850;34;14;node1:0;node3
1617110372327;1617110430810;1617110430828;1617110430829;2851;34;15;node1:0;node3
1617110372328;1617110430833;1617110430844;1617110430871;2852;34;20;node1:0;node3
1617110372329;1617110430846;1617110430867;1617110430882;2853;34;16;node1:0;node3
1617110372330;1617110430870;1617110430886;1617110430893;2854;34;23;node1:0;node3
1617110372332;1617110430887;1617110430903;1617110430904;2855;34;19;node1:0;node3
1617110372333;1617110430907;1617110430920;1617110430922;2856;34;17;node1:0;node3
1617110372334;1617110430920;1617110430939;1617110430940;2857;34;17;node1:0;node3
1617110372338;1617110430939;1617110430951;1617110430953;2858;34;19;node1:0;node3
1617110372339;1617110430954;1617110430966;1617110430968;2859;34;14;node1:0;node3
1617110372340;1617110430966;1617110430979;1617110430980;2860;34;13;node1:0;node3
1617110372341;1617110430981;1617110431003;1617110431004;2861;34;13;node1:0;node3
1617110372342;1617110431003;1617110431015;1617110431016;2862;34;24;node1:0;node3
1617110372344;1617110431015;1617110431027;1617110431028;2863;34;12;node1:0;node3
1617110372347;1617110431027;1617110431040;1617110431041;2864;34;13;node1:0;node3
1617110372348;1617110431040;1617110431054;1617110431056;2865;34;12;node1:0;node3
1617110372349;1617110431056;1617110431068;1617110431069;2866;34;14;node1:0;node3
1617110372351;1617110431070;1617110431089;1617110431090;2867;34;14;node1:0;node3
1617110372352;1617110431090;1617110431106;1617110431107;2868;34;21;node1:0;node3
1617110372353;1617110431106;1617110431121;1617110431123;2869;34;17;node1:0;node3
1617110372354;1617110431124;1617110431139;1617110431140;2870;34;16;node1:0;node3
1617110372358;1617110431143;1617110431159;1617110431160;2871;34;17;node1:0;node3
1617110372359;1617110431163;1617110431172;1617110431173;2872;34;19;node1:0;node3
1617110372361;1617110431172;1617110431186;1617110431188;2873;34;14;node1:0;node3
1617110372362;1617110431190;1617110431201;1617110431202;2874;34;15;node1:0;node3
1617110372363;1617110431202;1617110431217;1617110431218;2875;34;14;node1:0;node3
1617110372364;1617110431217;1617110431230;1617110431231;2876;34;16;node1:0;node3
1617110372366;1617110431231;1617110431245;1617110431246;2877;34;13;node1:0;node3
1617110372369;1617110431245;1617110431258;1617110431259;2878;34;15;node1:0;node3
1617110372370;1617110431258;1617110431269;1617110431274;2879;34;13;node1:0;node3
1617110372371;1617110431270;1617110431281;1617110431288;2880;34;11;node1:0;node3
1617110372372;1617110431284;1617110431302;1617110431303;2881;34;13;node1:0;node3
1617110372373;1617110431305;1617110431315;1617110431316;2882;34;20;node1:0;node3
1617110372374;1617110431318;1617110431331;1617110431332;2883;34;13;node1:0;node3
1617110372375;1617110431332;1617110431346;1617110431347;2884;34;16;node1:0;node3
1617110372378;1617110431346;1617110431358;1617110431359;2885;34;15;node1:0;node3
1617110372379;1617110431361;1617110431378;1617110431380;2886;34;13;node1:0;node3
1617110372380;1617110431384;1617110431398;1617110431400;2887;34;20;node1:0;node3
1617110372381;1617110431400;1617110431418;1617110431419;2888;34;20;node1:0;node3
1617110372383;1617110431418;1617110431437;1617110431438;2889;34;20;node1:0;node3
1617110372384;1617110431437;1617110431451;1617110431452;2890;34;18;node1:0;node3
1617110372385;1617110431455;1617110431470;1617110431492;2891;34;14;node1:0;node3
1617110372386;1617110431475;1617110431490;1617110431504;2892;34;19;node1:0;node3
1617110372393;1617110431492;1617110431506;1617110431517;2893;34;20;node1:0;node3
1617110372394;1617110431507;1617110431524;1617110431531;2894;34;16;node1:0;node3
1617110372395;1617110431526;1617110431544;1617110431545;2895;34;18;node1:0;node3
1617110372397;1617110431548;1617110431563;1617110431564;2896;34;20;node1:0;node3
1617110372398;1617110431566;1617110431575;1617110431576;2897;34;19;node1:0;node3
1617110372399;1617110431577;1617110431588;1617110431590;2898;34;13;node1:0;node3
1617110372401;1617110431590;1617110431603;1617110431604;2899;34;13;node1:0;node3
1617110372404;1617110431605;1617110431624;1617110431625;2900;34;14;node1:0;node3
1617110372405;1617110431624;1617110431640;1617110431641;2901;34;21;node1:0;node3
1617110372407;1617110431641;1617110431654;1617110431655;2902;34;16;node1:0;node3
1617110372408;1617110431655;1617110431669;1617110431670;2903;34;14;node1:0;node3
1617110372409;1617110431669;1617110431682;1617110431684;2904;34;15;node1:0;node3
1617110372410;1617110431683;1617110431699;1617110431700;2905;34;14;node1:0;node3
1617110372411;1617110431702;1617110431719;1617110431722;2906;34;16;node1:0;node3
1617110372414;1617110431720;1617110431735;1617110431736;2907;34;22;node1:0;node3
1617110372415;1617110431735;1617110431747;1617110431749;2908;34;14;node1:0;node3
1617110372416;1617110431748;1617110431760;1617110431762;2909;34;12;node1:0;node3
1617110372417;1617110431760;1617110431775;1617110431776;2910;34;14;node1:0;node3
1617110372418;1617110431777;1617110431797;1617110431798;2911;34;14;node1:0;node3
1617110372419;1617110431797;1617110431815;1617110431816;2912;34;22;node1:0;node3
1617110372420;1617110431815;1617110431827;1617110431829;2913;34;18;node1:0;node3
1617110372421;1617110431828;1617110431840;1617110431841;2914;34;18;node1:0;node3
1617110372426;1617110431840;1617110431852;1617110431855;2915;34;25;node1:0;node3
1617110372427;1617110431852;1617110431864;1617110431868;2916;33;11;node1:0;node3
1617110372428;1617110431865;1617110431877;1617110431879;2917;33;13;node1:0;node3
1617110372429;1617110431877;1617110431889;1617110431891;2918;33;13;node1:0;node3
1617110372430;1617110431891;1617110431903;1617110431904;2919;33;13;node1:0;node3
1617110372432;1617110431916;1617110431929;1617110431941;2920;33;11;node1:0;node3
1617110372433;1617110431931;1617110431944;1617110431959;2921;34;15;node1:0;node3
1617110372436;1617110431945;1617110431966;1617110431995;2922;34;15;node1:0;node3
1617110372438;1617110431967;1617110431986;1617110432013;2923;34;22;node1:0;node3
1617110372439;1617110431989;1617110432014;1617110432030;2924;34;20;node1:0;node3
1617110372440;1617110432015;1617110432039;1617110432043;2925;34;29;node1:0;node3
1617110372441;1617110432041;1617110432064;1617110432066;2926;34;24;node1:0;node3
1617110372442;1617110432072;1617110432085;1617110432087;2927;34;25;node1:0;node3
1617110372443;1617110432088;1617110432106;1617110432107;2928;34;22;node1:0;node3
1617110372446;1617110432109;1617110432132;1617110432133;2929;34;20;node1:0;node3
1617110372447;1617110432132;1617110432146;1617110432148;2930;34;26;node1:0;node3
1617110372449;1617110432149;1617110432176;1617110432178;2931;34;15;node1:0;node3
1617110372450;1617110432177;1617110432201;1617110432203;2932;34;30;node1:0;node3
1617110372450;1617110432202;1617110432221;1617110432222;2933;34;25;node1:0;node3
1617110372451;1617110432221;1617110432242;1617110432243;2934;34;19;node1:0;node3
1617110372452;1617110432242;1617110432255;1617110432256;2935;34;21;node1:0;node3
1617110372453;1617110432255;1617110432275;1617110432276;2936;34;13;node1:0;node3
1617110372454;1617110432277;1617110432296;1617110432297;2937;34;20;node1:0;node3
1617110372457;1617110432296;1617110432313;1617110432315;2938;34;21;node1:0;node3
1617110372459;1617110432314;1617110432327;1617110432329;2939;34;18;node1:0;node3
1617110372460;1617110432328;1617110432346;1617110432348;2940;34;14;node1:0;node3
1617110372461;1617110432347;1617110432362;1617110432363;2941;34;19;node1:0;node3
1617110372462;1617110432362;1617110432377;1617110432378;2942;34;15;node1:0;node3
1617110372463;1617110432377;1617110432393;1617110432401;2943;34;15;node1:0;node3
1617110372465;1617110432396;1617110432413;1617110432417;2944;34;16;node1:0;node3
1617110372469;1617110432413;1617110432429;1617110432430;2945;34;20;node1:0;node3
1617110372470;1617110432430;1617110432444;1617110432445;2946;34;16;node1:0;node3
1617110372471;1617110432444;1617110432460;1617110432461;2947;34;15;node1:0;node3
1617110372472;1617110432460;1617110432476;1617110432478;2948;34;16;node1:0;node3
1617110372473;1617110432477;1617110432492;1617110432494;2949;34;17;node1:0;node3
1617110372474;1617110432493;1617110432507;1617110432508;2950;34;16;node1:0;node3
1617110372475;1617110432507;1617110432523;1617110432524;2951;34;14;node1:0;node3
1617110372478;1617110432524;1617110432537;1617110432539;2952;34;16;node1:0;node3
1617110372480;1617110432538;1617110432551;1617110432553;2953;34;14;node1:0;node3
1617110372481;1617110432553;1617110432568;1617110432569;2954;34;14;node1:0;node3
1617110372482;1617110432568;1617110432581;1617110432582;2955;34;17;node1:0;node3
1617110372483;1617110432581;1617110432605;1617110432606;2956;34;13;node1:0;node3
1617110372485;1617110432606;1617110432619;1617110432621;2957;34;24;node1:0;node3
1617110372486;1617110432620;1617110432633;1617110432635;2958;34;15;node1:0;node3
1617110372489;1617110432634;1617110432649;1617110432650;2959;34;14;node1:0;node3
1617110372490;1617110432649;1617110432665;1617110432666;2960;34;15;node1:0;node3
1617110372492;1617110432665;1617110432677;1617110432679;2961;34;16;node1:0;node3
1617110372493;1617110432678;1617110432691;1617110432692;2962;34;12;node1:0;node3
1617110372494;1617110432691;1617110432706;1617110432707;2963;34;14;node1:0;node3
1617110372495;1617110432709;1617110432719;1617110432720;2964;34;15;node1:0;node3
1617110372498;1617110432719;1617110432747;1617110432750;2965;34;13;node1:0;node3
1617110372499;1617110432747;1617110432761;1617110432764;2966;34;29;node1:0;node3
1617110372501;1617110432762;1617110432779;1617110432781;2967;34;14;node1:0;node3
1617110372502;1617110432780;1617110432810;1617110432821;2968;34;18;node1:0;node3
1617110372503;1617110432814;1617110432825;1617110432834;2969;34;31;node1:0;node3
1617110372504;1617110432825;1617110432839;1617110432847;2970;34;15;node1:0;node3
1617110372505;1617110432839;1617110432852;1617110432860;2971;34;13;node1:0;node3
1617110372506;1617110432852;1617110432866;1617110432873;2972;34;13;node1:0;node3
1617110372510;1617110432866;1617110432880;1617110432886;2973;34;14;node1:0;node3
1617110372511;1617110432880;1617110432894;1617110432901;2974;34;14;node1:0;node3
1617110372512;1617110432894;1617110432908;1617110432915;2975;34;14;node1:0;node3
1617110372514;1617110432909;1617110432925;1617110432930;2976;34;15;node1:0;node3
1617110372515;1617110432927;1617110432947;1617110432948;2977;34;16;node1:0;node3
1617110372516;1617110432947;1617110432963;1617110432964;2978;34;22;node1:0;node3
1617110372520;1617110432963;1617110432984;1617110432985;2979;34;16;node1:0;node3
1617110372521;1617110432985;1617110432998;1617110432999;2980;34;21;node1:0;node3
1617110372523;1617110432998;1617110433019;1617110433020;2981;34;14;node1:0;node3
1617110372525;1617110433037;1617110433048;1617110433049;2982;34;11;node1:0;node3
1617110372526;1617110433048;1617110433064;1617110433065;2983;35;18;node1:0;node3
1617110372527;1617110433064;1617110433077;1617110433078;2984;35;16;node1:0;node3
1617110372531;1617110433077;1617110433094;1617110433095;2985;35;13;node1:0;node3
1617110372532;1617110433094;1617110433107;1617110433108;2986;35;17;node1:0;node3
1617110372534;1617110433107;1617110433120;1617110433122;2987;35;13;node1:0;node3
1617110372535;1617110433121;1617110433135;1617110433136;2988;35;14;node1:0;node3
1617110372536;1617110433135;1617110433149;1617110433151;2989;35;14;node1:0;node3
1617110372537;1617110433149;1617110433162;1617110433164;2990;35;14;node1:0;node3
1617110372538;1617110433162;1617110433176;1617110433177;2991;35;14;node1:0;node3
1617110372541;1617110433176;1617110433194;1617110433195;2992;35;13;node1:0;node3
1617110372543;1617110433195;1617110433209;1617110433210;2993;35;18;node1:0;node3
1617110372544;1617110433209;1617110433224;1617110433226;2994;35;15;node1:0;node3
1617110372546;1617110433225;1617110433244;1617110433245;2995;35;16;node1:0;node3
1617110372547;1617110433245;1617110433258;1617110433259;2996;35;19;node1:0;node3
1617110372548;1617110433258;1617110433276;1617110433277;2997;35;14;node1:0;node3
1617110372553;1617110433277;1617110433288;1617110433289;2998;35;18;node1:0;node3
1617110372554;1617110433288;1617110433301;1617110433303;2999;35;12;node1:0;node3
1617110372556;1617110433301;1617110433315;1617110433317;3000;35;13;node1:0;node3
1617110372557;1617110433316;1617110433330;1617110433331;3001;35;15;node1:0;node3
1617110372558;1617110433330;1617110433346;1617110433347;3002;35;14;node1:0;node3
1617110372559;1617110433346;1617110433364;1617110433365;3003;35;16;node1:0;node3
1617110372562;1617110433364;1617110433379;1617110433381;3004;35;18;node1:0;node3
1617110372564;1617110433380;1617110433394;1617110433395;3005;35;16;node1:0;node3
1617110372565;1617110433395;1617110433406;1617110433408;3006;35;15;node1:0;node3
1617110372566;1617110433407;1617110433425;1617110433426;3007;35;12;node1:0;node3
1617110372567;1617110433426;1617110433448;1617110433450;3008;35;18;node1:0;node3
1617110372568;1617110433449;1617110433471;1617110433472;3009;35;24;node1:0;node3
1617110372569;1617110433472;1617110433492;1617110433493;3010;35;22;node1:0;node3
1617110372572;1617110433493;1617110433517;1617110433519;3011;35;21;node1:0;node3
1617110372573;1617110433518;1617110433535;1617110433537;3012;35;26;node1:0;node3
1617110372575;1617110433538;1617110433549;1617110433551;3013;35;17;node1:0;node3
1617110372575;1617110433550;1617110433567;1617110433568;3014;35;15;node1:0;node3
1617110372577;1617110433575;1617110433588;1617110433589;3015;35;17;node1:0;node3
1617110372578;1617110433588;1617110433600;1617110433602;3016;35;21;node1:0;node3
1617110372579;1617110433600;1617110433616;1617110433617;3017;35;13;node1:0;node3
1617110372580;1617110433616;1617110433629;1617110433630;3018;35;15;node1:0;node3
1617110372584;1617110433630;1617110433648;1617110433649;3019;35;13;node1:0;node3
1617110372585;1617110433648;1617110433659;1617110433661;3020;35;19;node1:0;node3
1617110372587;1617110433660;1617110433679;1617110433680;3021;35;12;node1:0;node3
1617110372588;1617110433679;1617110433693;1617110433695;3022;35;19;node1:0;node3
1617110372589;1617110433694;1617110433707;1617110433709;3023;35;14;node1:0;node3
1617110372591;1617110433708;1617110433720;1617110433722;3024;35;15;node1:0;node3
1617110372595;1617110433720;1617110433733;1617110433735;3025;35;12;node1:0;node3
1617110372596;1617110433734;1617110433748;1617110433750;3026;35;13;node1:0;node3
1617110372597;1617110433748;1617110433761;1617110433762;3027;35;16;node1:0;node3
1617110372598;1617110433762;1617110433773;1617110433775;3028;35;12;node1:0;node3
1617110372599;1617110433774;1617110433787;1617110433788;3029;35;13;node1:0;node3
1617110372600;1617110433787;1617110433803;1617110433804;3030;35;13;node1:0;node3
1617110372601;1617110433803;1617110433819;1617110433821;3031;35;16;node1:0;node3
1617110372605;1617110433821;1617110433832;1617110433834;3032;35;16;node1:0;node3
1617110372606;1617110433832;1617110433848;1617110433850;3033;35;13;node1:0;node3
1617110372608;1617110433848;1617110433863;1617110433864;3034;35;17;node1:0;node3
1617110372610;1617110433863;1617110433878;1617110433879;3035;35;14;node1:0;node3
1617110372612;1617110433878;1617110433897;1617110433899;3036;35;15;node1:0;node3
1617110372615;1617110433898;1617110433911;1617110433912;3037;35;19;node1:0;node3
1617110372616;1617110433911;1617110433925;1617110433927;3038;35;14;node1:0;node3
1617110372617;1617110433926;1617110433950;1617110433951;3039;35;15;node1:0;node3
1617110372619;1617110433950;1617110433967;1617110433968;3040;35;24;node1:0;node3
1617110372620;1617110433967;1617110433982;1617110433983;3041;35;17;node1:0;node3
1617110372621;1617110433982;1617110433999;1617110434000;3042;35;15;node1:0;node3
1617110372622;1617110433999;1617110434019;1617110434020;3043;35;17;node1:0;node3
1617110372626;1617110434019;1617110434036;1617110434037;3044;35;20;node1:0;node3
1617110372627;1617110434036;1617110434049;1617110434051;3045;35;17;node1:0;node3
